family,N,d,q,p,sample_idx,relax_core_ratio,relax_rounded_ratio,opt_warm_ratio,opt_cold_ratio
Gilbert,5,,0.25,6,17,0.17708333333333334,0.5,0.9580788505131296,0.9209845146701171
Gilbert,5,,0.25,6,18,0.3333333333333333,1.0,0.9988852828481628,0.9555158339735236
Gilbert,5,,0.25,6,19,0.3333333333333333,1.0,0.9998887488555447,0.9920555218496784
Gilbert,5,,0.25,7,0,0.20833333333333334,1.0,0.9990790986490742,0.9771245348106649
Gilbert,5,,0.25,7,1,0.20833333333333334,1.0,0.9999999324205993,0.9996706757159856
Gilbert,5,,0.25,7,2,0.125,1.0,0.9999999999946054,0.9999999999949034
Gilbert,5,,0.25,7,3,0.125,1.0,0.9999999999946054,0.9999999999949021
Gilbert,5,,0.25,7,4,0.0,1.0,0.75,0.500000000000001
Gilbert,5,,0.25,7,5,0.20833333333333334,1.0,0.9999999131690789,0.9996706744069819
Gilbert,5,,0.25,7,6,0.20833333333333334,1.0,0.9987412979422127,0.9931762546326243
Gilbert,5,,0.25,7,7,0.3333333333333333,1.0,0.9999999999753176,0.9999999999997918
Gilbert,5,,0.25,7,8,0.20833333333333334,1.0,0.9987412979424347,0.9976515528033056
Gilbert,5,,0.25,7,9,0.125,1.0,0.9999995439966444,0.9972060348365046
Gilbert,5,,0.25,7,10,0.20833333333333334,1.0,0.9990790986490726,0.9771245348108515
Gilbert,5,,0.25,7,11,0.20833333333333334,1.0,0.9999999630392296,0.9996706803221445
Gilbert,5,,0.25,7,12,0.0,1.0,0.75,0.500000000000001
Gilbert,5,,0.25,7,13,0.0,1.0,0.75,0.500000000000001
Gilbert,5,,0.25,7,14,0.20833333333333334,1.0,0.9990790986490753,0.9771245348108536
Gilbert,5,,0.25,7,15,0.20833333333333334,1.0,0.9999998857344083,0.9996706775981822
Gilbert,5,,0.25,7,16,0.20833333333333334,1.0,0.9990790986490742,0.9771245348107588
Gilbert,5,,0.25,7,17,0.17708333333333334,0.5,0.9939046680787755,0.9805785911292536
Gilbert,5,,0.25,7,18,0.3333333333333333,1.0,0.9999999994028558,0.9996706793484877
Gilbert,5,,0.25,7,19,0.3333333333333333,1.0,0.9999999794029728,0.9999916299645465
Gilbert,5,,0.25,8,0,0.20833333333333334,1.0,0.9994961827451615,0.9946526693552148
Gilbert,5,,0.25,8,1,0.20833333333333334,1.0,0.9999999888516413,0.9999835931572555
Gilbert,5,,0.25,8,2,0.125,1.0,0.9999999999996978,0.9999999995619666
Gilbert,5,,0.25,8,3,0.125,1.0,0.9999999999996976,0.9999999995619657
Gilbert,5,,0.25,8,4,0.0,1.0,0.75,0.49999999999999883
Gilbert,5,,0.25,8,5,0.20833333333333334,1.0,0.9999999858779551,0.9999836760652049
Gilbert,5,,0.25,8,6,0.20833333333333334,1.0,0.9994556743461399,0.9974782353950061
Gilbert,5,,0.25,8,7,0.3333333333333333,1.0,0.9999999999996102,0.9999999999998345
Gilbert,5,,0.25,8,8,0.20833333333333334,1.0,0.9994556731856741,0.9988844831316643
Gilbert,5,,0.25,8,9,0.125,1.0,0.9999975670198813,0.9999999043643771
Gilbert,5,,0.25,8,10,0.20833333333333334,1.0,0.9994961827511025,0.99465267103746
Gilbert,5,,0.25,8,11,0.20833333333333334,1.0,0.9999992014052544,0.999983269451934
Gilbert,5,,0.25,8,12,0.0,1.0,0.75,0.49999999999999883
Gilbert,5,,0.25,8,13,0.0,1.0,0.75,0.49999999999999883
Gilbert,5,,0.25,8,14,0.20833333333333334,1.0,0.9994961827425564,0.9946526711023744
Gilbert,5,,0.25,8,15,0.20833333333333334,1.0,0.9999994734585086,0.9999835014905779
Gilbert,5,,0.25,8,16,0.20833333333333334,1.0,0.9994961827420962,0.9946526706186298
Gilbert,5,,0.25,8,17,0.17708333333333334,0.5,0.9999919022473768,0.9990881941198163
Gilbert,5,,0.25,8,18,0.3333333333333333,1.0,0.9999998082815718,0.999983672241547
Gilbert,5,,0.25,8,19,0.3333333333333333,1.0,0.9999972197097472,0.9999999976233177
Gilbert,5,,0.25,9,0,0.20833333333333334,1.0,0.9998989190890102,0.9971629551769675
Gilbert,5,,0.25,9,1,0.20833333333333334,1.0,0.9999995868187206,0.9999997539617592
Gilbert,5,,0.25,9,2,0.125,1.0,0.99999999999978,0.9999999999994924
Gilbert,5,,0.25,9,3,0.125,1.0,0.9999999999997802,0.9999999999994935
Gilbert,5,,0.25,9,4,0.0,1.0,0.75,0.5000000000000013
Gilbert,5,,0.25,9,5,0.20833333333333334,1.0,0.9999996041499437,0.9999990722439676
Gilbert,5,,0.25,9,6,0.20833333333333334,1.0,0.999633483239053,0.9997605167068722
Gilbert,5,,0.25,9,7,0.3333333333333333,1.0,0.9999999999964017,0.9999999999737067
Gilbert,5,,0.25,9,8,0.20833333333333334,1.0,0.999633502393258,0.9871367060626431
Gilbert,5,,0.25,9,9,0.125,1.0,0.9999998921182227,0.9999999258208323
Gilbert,5,,0.25,9,10,0.20833333333333334,1.0,0.999898922230187,0.9647327693460642
Gilbert,5,,0.25,9,11,0.20833333333333334,1.0,0.9999993442789407,0.9999999893904112
Gilbert,5,,0.25,9,12,0.0,1.0,0.75,0.5000000000000013
Gilbert,5,,0.25,9,13,0.0,1.0,0.75,0.5000000000000013
Gilbert,5,,0.25,9,14,0.20833333333333334,1.0,0.999898920742794,0.9647327682910563
Gilbert,5,,0.25,9,15,0.20833333333333334,1.0,0.9999998191004464,0.9999999415652151
Gilbert,5,,0.25,9,16,0.20833333333333334,1.0,0.9998989191407234,0.9960944009266642
Gilbert,5,,0.25,9,17,0.17708333333333334,0.5,0.9999919078824185,0.9991248482220666
Gilbert,5,,0.25,9,18,0.3333333333333333,1.0,0.9999999578113506,0.9999999839325909
Gilbert,5,,0.25,9,19,0.3333333333333333,1.0,0.9999999997425947,0.9999999993949426
Gilbert,5,,0.25,10,0,0.20833333333333334,1.0,0.9999978795877923,0.9974391510655408
Gilbert,5,,0.25,10,1,0.20833333333333334,1.0,0.9999997068553125,0.9999999915175813
Gilbert,5,,0.25,10,2,0.125,1.0,0.9999999999996161,0.9999999999928527
Gilbert,5,,0.25,10,3,0.125,1.0,0.9999999999996156,0.9999999999928528
Gilbert,5,,0.25,10,4,0.0,1.0,0.75,0.4999999999999985
Gilbert,5,,0.25,10,5,0.20833333333333334,1.0,0.9999997038978264,0.9999972180784598
Gilbert,5,,0.25,10,6,0.20833333333333334,1.0,0.9998914086309809,0.9998874240119692
Gilbert,5,,0.25,10,7,0.3333333333333333,1.0,0.9999999999922243,0.9999999999970098
Gilbert,5,,0.25,10,8,0.20833333333333334,1.0,0.9998912878297924,0.9998854106264498
Gilbert,5,,0.25,10,9,0.125,1.0,0.9999998387996429,0.999999998121453
Gilbert,5,,0.25,10,10,0.20833333333333334,1.0,0.9999978741716978,0.998645968220925
Gilbert,5,,0.25,10,11,0.20833333333333334,1.0,0.9999992070249046,0.999998882586798
Gilbert,5,,0.25,10,12,0.0,1.0,0.75,0.4999999999999985
Gilbert,5,,0.25,10,13,0.0,1.0,0.75,0.4999999999999985
Gilbert,5,,0.25,10,14,0.20833333333333334,1.0,0.9999978972276019,0.9948646616381994
Gilbert,5,,0.25,10,15,0.20833333333333334,1.0,0.9999993862019346,0.9999997801882987
Gilbert,5,,0.25,10,16,0.20833333333333334,1.0,0.999997909674805,0.9937768868168915
Gilbert,5,,0.25,10,17,0.17708333333333334,0.5,0.999992078977706,0.9999999973085983
Gilbert,5,,0.25,10,18,0.3333333333333333,1.0,0.9999997203762714,0.9999999955354756
Gilbert,5,,0.25,10,19,0.3333333333333333,1.0,0.9999999955026561,0.999999998911604
Gilbert,5,,0.5,1,0,0.20833333333333334,1.0,0.19974399669465295,0.3170558824719624
Gilbert,5,,0.5,1,1,0.296875,-0.75,0.44454845923587505,0.4445484592358754
Gilbert,5,,0.5,1,2,0.390625,0.75,0.5733073858652444,0.6076592199777029
Gilbert,5,,0.5,1,3,0.20833333333333334,1.0,0.8429650338722449,0.42792305966929406
Gilbert,5,,0.5,1,4,0.3333333333333333,1.0,0.5036650431106694,0.47283446583475874
Gilbert,5,,0.5,1,5,0.20833333333333334,1.0,0.8111970029275081,0.48607891094024724
Gilbert,5,,0.5,1,6,0.390625,-0.25,0.5733073858652444,0.6076592199777028
Gilbert,5,,0.5,1,7,0.25,0.0,0.40460101394526893,0.40460101394526893
Gilbert,5,,0.5,1,8,0.296875,0.75,0.4116015889013679,0.5037951440610766
Gilbert,5,,0.5,1,9,0.203125,0.75,0.31049317219786915,0.40450897605614955
Gilbert,5,,0.5,1,10,0.296875,-0.75,0.4978904236885684,0.49789042368856795
Gilbert,5,,0.5,1,11,0.20833333333333334,1.0,0.19974399669465312,0.3170558824719625
Gilbert,5,,0.5,1,12,0.125,1.0,0.8589115545978774,0.6510327624412556
Gilbert,5,,0.5,1,13,0.390625,-0.25,0.5733073858652444,0.6076592199777029
Gilbert,5,,0.5,1,14,0.20833333333333334,1.0,0.8429650338722449,0.42792305966929406
Gilbert,5,,0.5,1,15,0.125,1.0,0.8646893704290831,0.5984406188950052
Gilbert,5,,0.5,1,16,0.3333333333333333,1.0,0.4529755650464322,0.4433120175579832
Gilbert,5,,0.5,1,17,0.20833333333333334,1.0,0.21093082717570497,0.3722928172191566
Gilbert,5,,0.5,1,18,0.20833333333333334,1.0,0.843549284664574,0.39802367869239436
Gilbert,5,,0.5,1,19,0.296875,0.0,0.4445484592358744,0.44454845923587527
Gilbert,5,,0.5,2,0,0.20833333333333334,1.0,0.8644951771031956,0.4602074091992496
Gilbert,5,,0.5,2,1,0.296875,-0.75,0.7140430896414383,0.7140430896414381
Gilbert,5,,0.5,2,2,0.390625,0.75,0.6962456803649477,0.6931169999013121
Gilbert,5,,0.5,2,3,0.20833333333333334,1.0,0.9294579910434942,0.6636953026612443
Gilbert,5,,0.5,2,4,0.3333333333333333,1.0,0.848293412470826,0.741629332838243
Gilbert,5,,0.5,2,5,0.20833333333333334,1.0,0.9459356698839211,0.8417319942414753
Gilbert,5,,0.5,2,6,0.390625,-0.25,0.6962456803649479,0.6931169999013121
Gilbert,5,,0.5,2,7,0.25,0.0,0.547091021138415,0.5470910211384161
Gilbert,5,,0.5,2,8,0.296875,0.75,0.741025889214018,0.504608765616714
Gilbert,5,,0.5,2,9,0.203125,0.75,0.7223505500404032,0.6477679571303566
Gilbert,5,,0.5,2,10,0.296875,-0.75,0.6237140444872802,0.6237140444872802
Gilbert,5,,0.5,2,11,0.20833333333333334,1.0,0.8644951771031955,0.46020740919924924
Gilbert,5,,0.5,2,12,0.125,1.0,0.9384124847234279,0.8177933775187542
Gilbert,5,,0.5,2,13,0.390625,-0.25,0.6962456803649476,0.6931169999013121
Gilbert,5,,0.5,2,14,0.20833333333333334,1.0,0.9294579910434938,0.6636953026612448
Gilbert,5,,0.5,2,15,0.125,1.0,0.8742619963707234,0.7075982472243896
Gilbert,5,,0.5,2,16,0.3333333333333333,1.0,0.7961114487244716,0.8132527006176288
Gilbert,5,,0.5,2,17,0.20833333333333334,1.0,0.868890838247066,0.5484936431211332
Gilbert,5,,0.5,2,18,0.20833333333333334,1.0,0.9292994466798925,0.708655567521049
Gilbert,5,,0.5,2,19,0.296875,0.0,0.7140430896414384,0.7140430896414385
Gilbert,5,,0.5,3,0,0.20833333333333334,1.0,0.6152123692561192,0.7421962657629201
Gilbert,5,,0.5,3,1,0.296875,-0.75,0.2641189297696129,0.2641189297696135
Gilbert,5,,0.5,3,2,0.390625,0.75,0.8883106505135464,0.7983591317555407
Gilbert,5,,0.5,3,3,0.20833333333333334,1.0,0.9676961374146732,0.92108924124005
Gilbert,5,,0.5,3,4,0.3333333333333333,1.0,0.9090145417529597,0.8047380587827654
Gilbert,5,,0.5,3,5,0.20833333333333334,1.0,0.9612375696426853,0.9361544540962795
Gilbert,5,,0.5,3,6,0.390625,-0.25,0.8883106505135469,0.7983591317555407
Gilbert,5,,0.5,3,7,0.25,0.0,0.4901151377856151,0.49011513778561533
Gilbert,5,,0.5,3,8,0.296875,0.75,0.6919879848683368,0.5561476396899985
Gilbert,5,,0.5,3,9,0.203125,0.75,0.5612163873709818,0.4352917240135481
Gilbert,5,,0.5,3,10,0.296875,-0.75,0.6584480859316315,0.6584480859316315
Gilbert,5,,0.5,3,11,0.20833333333333334,1.0,0.6152123692561197,0.7421962657629203
Gilbert,5,,0.5,3,12,0.125,1.0,0.995278892941948,0.935965865268602
Gilbert,5,,0.5,3,13,0.390625,-0.25,0.888310650513546,0.7983591317555409
Gilbert,5,,0.5,3,14,0.20833333333333334,1.0,0.9676961374146732,0.9210892412400501
Gilbert,5,,0.5,3,15,0.125,1.0,0.9218388620558424,0.7346918252412935
Gilbert,5,,0.5,3,16,0.3333333333333333,1.0,0.6526800187006215,0.655073039003418
Gilbert,5,,0.5,3,17,0.20833333333333334,1.0,0.7822681550559908,0.8675451976950996
Gilbert,5,,0.5,3,18,0.20833333333333334,1.0,0.9679022526226824,0.8634360061415892
Gilbert,5,,0.5,3,19,0.296875,0.0,0.26411892976961254,0.2641189297696134
Gilbert,5,,0.5,4,0,0.20833333333333334,1.0,0.6300232531530315,0.8166499574532979
Gilbert,5,,0.5,4,1,0.296875,-0.75,0.7830524326350896,0.7830524326350881
Gilbert,5,,0.5,4,2,0.390625,0.75,0.8322854466231399,0.92014799787888
Gilbert,5,,0.5,4,3,0.20833333333333334,1.0,0.986700489817852,0.9329095594956831
Gilbert,5,,0.5,4,4,0.3333333333333333,1.0,0.98866595301781,0.938698034810931
Gilbert,5,,0.5,4,5,0.20833333333333334,1.0,0.9933241996662994,0.9004885712942278
Gilbert,5,,0.5,4,6,0.390625,-0.25,0.8322854466231402,0.9201479978788792
Gilbert,5,,0.5,4,7,0.25,0.0,0.5442272296463447,0.5442272296463447
Gilbert,5,,0.5,4,8,0.296875,0.75,0.8576615488947568,0.9426886306505659
Gilbert,5,,0.5,4,9,0.203125,0.75,0.6208922838511087,0.7586044780254737
Gilbert,5,,0.5,4,10,0.296875,-0.75,0.7071296322764876,0.7071296322810833
Gilbert,5,,0.5,4,11,0.20833333333333334,1.0,0.6300232531530313,0.8166499574532988
Gilbert,5,,0.5,4,12,0.125,1.0,0.9984448547759179,0.9915548427426196
Gilbert,5,,0.5,4,13,0.390625,-0.25,0.8322854466231407,0.9201479978788795
Gilbert,5,,0.5,4,14,0.20833333333333334,1.0,0.9867004898178507,0.9329095595149944
Gilbert,5,,0.5,4,15,0.125,1.0,0.934590251118864,0.8222008323467813
Gilbert,5,,0.5,4,16,0.3333333333333333,1.0,0.8246462366775077,0.984739205524348
Gilbert,5,,0.5,4,17,0.20833333333333334,1.0,0.9622829616374812,0.9073758756380744
Gilbert,5,,0.5,4,18,0.20833333333333334,1.0,0.9867833283208188,0.8883849077103673
Gilbert,5,,0.5,4,19,0.296875,0.0,0.7830524326350868,0.783052432635088
Gilbert,5,,0.5,5,0,0.20833333333333334,1.0,0.4877515404444391,0.8486604852478309
Gilbert,5,,0.5,5,1,0.296875,-0.75,0.9356159075670571,0.9356159075670574
Gilbert,5,,0.5,5,2,0.390625,0.75,0.9214854112350791,0.8647708046762316
Gilbert,5,,0.5,5,3,0.20833333333333334,1.0,0.9906675589598098,0.9382090356314782
Gilbert,5,,0.5,5,4,0.3333333333333333,1.0,0.999999998030456,0.9806210958374709
Gilbert,5,,0.5,5,5,0.20833333333333334,1.0,0.997098643508227,0.9912596892755202
Gilbert,5,,0.5,5,6,0.390625,-0.25,0.9214854112324443,0.8647708046826981
Gilbert,5,,0.5,5,7,0.25,0.0,0.8077890603835736,0.8077890603835698
Gilbert,5,,0.5,5,8,0.296875,0.75,0.8045414682980969,0.9720898348116022
Gilbert,5,,0.5,5,9,0.203125,0.75,0.8740655812194059,0.7279295946483221
Gilbert,5,,0.5,5,10,0.296875,-0.75,0.8636283621752718,0.8636283628673542
Gilbert,5,,0.5,5,11,0.20833333333333334,1.0,0.4877515404444403,0.8486604852478449
Gilbert,5,,0.5,5,12,0.125,1.0,0.9995424181350516,0.9943371164226337
Gilbert,5,,0.5,5,13,0.390625,-0.25,0.9214854112345153,0.8647708046756428
Gilbert,5,,0.5,5,14,0.20833333333333334,1.0,0.9906675589598087,0.9382090351380882
Gilbert,5,,0.5,5,15,0.125,1.0,0.9681792540495036,0.9521920233497516
Gilbert,5,,0.5,5,16,0.3333333333333333,1.0,0.817347157974555,0.666665388965315
Gilbert,5,,0.5,5,17,0.20833333333333334,1.0,0.9688293866304667,0.9307624146702779
Gilbert,5,,0.5,5,18,0.20833333333333334,1.0,0.9895627368385695,0.8934292517685029
Gilbert,5,,0.5,5,19,0.296875,0.0,0.9356159075670333,0.9356159075670554
Gilbert,5,,0.5,6,0,0.20833333333333334,1.0,0.7965193791040174,0.7241058711418283
Gilbert,5,,0.5,6,1,0.296875,-0.75,0.671263401989091,0.671263401588546
Gilbert,5,,0.5,6,2,0.390625,0.75,0.9305689966162423,0.9666803551172888
Gilbert,5,,0.5,6,3,0.20833333333333334,1.0,0.997462248390414,0.9920524229358222
Gilbert,5,,0.5,6,4,0.3333333333333333,1.0,0.9999999911883615,0.9920555223125237
Gilbert,5,,0.5,6,5,0.20833333333333334,1.0,0.9997844789315274,0.9555158339735375
Gilbert,5,,0.5,6,6,0.390625,-0.25,0.930568996545737,0.9866641976859174
Gilbert,5,,0.5,6,7,0.25,0.0,0.9498605247176104,0.9498605247176057
Gilbert,5,,0.5,6,8,0.296875,0.75,0.8484914469468184,0.9833842450940649
Gilbert,5,,0.5,6,9,0.203125,0.75,0.7315829100236035,0.5834045957756642
Gilbert,5,,0.5,6,10,0.296875,-0.75,0.789609594682916,0.7896095934091835
Gilbert,5,,0.5,6,11,0.20833333333333334,1.0,0.7965193791040486,0.7241058710906811
Gilbert,5,,0.5,6,12,0.125,1.0,0.9999017364290179,0.9978788103791851
Gilbert,5,,0.5,6,13,0.390625,-0.25,0.930568996602233,0.9666488607082645
Gilbert,5,,0.5,6,14,0.20833333333333334,1.0,0.9974622483904123,0.990845408296499
Gilbert,5,,0.5,6,15,0.125,1.0,0.9999954453728304,0.9974793600925596
Gilbert,5,,0.5,6,16,0.3333333333333333,1.0,0.8726229197674314,0.9999988656212149
Gilbert,5,,0.5,6,17,0.20833333333333334,1.0,0.9827418079635203,0.9509376615178651
Gilbert,5,,0.5,6,18,0.20833333333333334,1.0,0.9978129371920416,0.8683482232743165
Gilbert,5,,0.5,6,19,0.296875,0.0,0.6712634014975797,0.67126340206232
Gilbert,5,,0.5,7,0,0.20833333333333334,1.0,0.8972562591542136,0.8473461307558571
Gilbert,5,,0.5,7,1,0.296875,-0.75,0.8334150436231332,0.7967618765842117
Gilbert,5,,0.5,7,2,0.390625,0.75,0.9682626709214636,0.9793069943561151
Gilbert,5,,0.5,7,3,0.20833333333333334,1.0,0.9987412979422127,0.9931762546326243
Gilbert,5,,0.5,7,4,0.3333333333333333,1.0,0.9998686864150214,0.9999916277154273
Gilbert,5,,0.5,7,5,0.20833333333333334,1.0,0.9999999798387544,0.9996706799401839
Gilbert,5,,0.5,7,6,0.390625,-0.25,0.9682626714096098,0.9482004484088227
Gilbert,5,,0.5,7,7,0.25,0.0,0.9611197070709643,0.9611197070709634
Gilbert,5,,0.5,7,8,0.296875,0.75,0.947723767423741,0.9926383339341961
Gilbert,5,,0.5,7,9,0.203125,0.75,0.8510081966414599,0.9086036268129759
Gilbert,5,,0.5,7,10,0.296875,-0.75,0.721872588554432,0.7218725879806001
Gilbert,5,,0.5,7,11,0.20833333333333334,1.0,0.8972562634320899,0.8473461269587097
Gilbert,5,,0.5,7,12,0.125,1.0,0.9999999787291219,0.9999999979796336
Gilbert,5,,0.5,7,13,0.390625,-0.25,0.9682626713317275,0.9999999981012508
Gilbert,5,,0.5,7,14,0.20833333333333334,1.0,0.9987412979418137,0.9976515596123181
Gilbert,5,,0.5,7,15,0.125,1.0,0.9999989153381192,0.9972060330683483
Gilbert,5,,0.5,7,16,0.3333333333333333,1.0,0.9645047172240906,0.6666666050715632
Gilbert,5,,0.5,7,17,0.20833333333333334,1.0,0.9999992949746401,0.9556756678694297
Gilbert,5,,0.5,7,18,0.20833333333333334,1.0,0.999079098649073,0.9771245348108848
Gilbert,5,,0.5,7,19,0.296875,0.0,0.7967618800080591,0.780443586366301
Gilbert,5,,0.5,8,0,0.20833333333333334,1.0,0.7917579762733453,0.9260761419354561
Gilbert,5,,0.5,8,1,0.296875,-0.75,0.807594889975658,0.8424871291923646
Gilbert,5,,0.5,8,2,0.390625,0.75,0.9882009283008546,0.9849983309614518
Gilbert,5,,0.5,8,3,0.20833333333333334,1.0,0.9994556743461399,0.9974782353950061
Gilbert,5,,0.5,8,4,0.3333333333333333,1.0,0.9999999982119925,0.9999999992711167
Gilbert,5,,0.5,8,5,0.20833333333333334,1.0,0.999999948405789,0.999983092297959
Gilbert,5,,0.5,8,6,0.390625,-0.25,0.988200927727581,0.9974898623342991
Gilbert,5,,0.5,8,7,0.25,0.0,0.979231426653288,0.9792314266532856
Gilbert,5,,0.5,8,8,0.296875,0.75,0.8697202991055334,0.9952915760567693
Gilbert,5,,0.5,8,9,0.203125,0.75,0.9239457544282229,0.9286211627746459
Gilbert,5,,0.5,8,10,0.296875,-0.75,0.7536575386177169,0.7536574634811491
Gilbert,5,,0.5,8,11,0.20833333333333334,1.0,0.674501097842036,0.9251825009224687
Gilbert,5,,0.5,8,12,0.125,1.0,0.9999999910127008,0.9999999991826276
Gilbert,5,,0.5,8,13,0.390625,-0.25,0.9882009286456012,0.9999999992539357
Gilbert,5,,0.5,8,14,0.20833333333333334,1.0,0.9994556764976217,0.9988847702188882
Gilbert,5,,0.5,8,15,0.125,1.0,0.9999982400327657,0.9999995708282021
Gilbert,5,,0.5,8,16,0.3333333333333333,1.0,0.979952996746216,0.999999960589176
Gilbert,5,,0.5,8,17,0.20833333333333334,1.0,0.9999997228256006,0.9999997061349232
Gilbert,5,,0.5,8,18,0.20833333333333334,1.0,0.9994961827527762,0.9946526709867678
Gilbert,5,,0.5,8,19,0.296875,0.0,0.8424871225334734,0.7924605376637259
Gilbert,5,,0.5,9,0,0.20833333333333334,1.0,0.8612120776505101,0.9360793434237656
Gilbert,5,,0.5,9,1,0.296875,-0.75,0.9010426799685448,0.910428497517781
Gilbert,5,,0.5,9,2,0.390625,0.75,0.9761296668985905,0.9468970991736292
Gilbert,5,,0.5,9,3,0.20833333333333334,1.0,0.999633483239053,0.9997605167068722
Gilbert,5,,0.5,9,4,0.3333333333333333,1.0,0.9999997792669788,0.9999999967680798
Gilbert,5,,0.5,9,5,0.20833333333333334,1.0,0.9999944440807346,0.9999993692150629
Gilbert,5,,0.5,9,6,0.390625,-0.25,0.9761296558021637,0.9919714005562399
Gilbert,5,,0.5,9,7,0.25,0.0,0.9895733706424117,0.9895733998511695
Gilbert,5,,0.5,9,8,0.296875,0.75,0.967394703815428,0.9953279783681823
Gilbert,5,,0.5,9,9,0.203125,0.75,0.8962931377904705,0.9776580583895556
Gilbert,5,,0.5,9,10,0.296875,-0.75,0.8864638922793209,0.8864638846957881
Gilbert,5,,0.5,9,11,0.20833333333333334,1.0,0.8092560139559696,0.9557337156681865
Gilbert,5,,0.5,9,12,0.125,1.0,0.9999998247171784,0.9999999991858539
Gilbert,5,,0.5,9,13,0.390625,-0.25,0.97612967028409,0.9862358394261425
Gilbert,5,,0.5,9,14,0.20833333333333334,1.0,0.9996335049650903,0.9871367042959277
Gilbert,5,,0.5,9,15,0.125,1.0,0.9999996984463893,0.9999999756961814
Gilbert,5,,0.5,9,16,0.3333333333333333,1.0,0.9896780287548129,0.6666638077287618
Gilbert,5,,0.5,9,17,0.20833333333333334,1.0,0.9999995377042964,0.9999999957985369
Gilbert,5,,0.5,9,18,0.20833333333333334,1.0,0.9998989218020714,0.964732760505567
Gilbert,5,,0.5,9,19,0.296875,0.0,0.9271940747410057,0.8547084967546995
Gilbert,5,,0.5,10,0,0.20833333333333334,1.0,0.8368511745069473,0.9528854105742193
Gilbert,5,,0.5,10,1,0.296875,-0.75,0.9640247124477934,0.9795865929352257
Gilbert,5,,0.5,10,2,0.390625,0.75,0.9423031714988246,0.9999999992196271
Gilbert,5,,0.5,10,3,0.20833333333333334,1.0,0.9998914086309809,0.9998874240119692
Gilbert,5,,0.5,10,4,0.3333333333333333,1.0,0.999999285849044,0.9999999991583378
Gilbert,5,,0.5,10,5,0.20833333333333334,1.0,0.9999993761791539,0.999999693725762
Gilbert,5,,0.5,10,6,0.390625,-0.25,0.9423031647090965,0.9979558132458223
Gilbert,5,,0.5,10,7,0.25,0.0,0.9913844948917465,0.9913844937381473
Gilbert,5,,0.5,10,8,0.296875,0.75,0.9285330371895928,0.9984388772293578
Gilbert,5,,0.5,10,9,0.203125,0.75,0.9133247446409806,0.9593491749582854
Gilbert,5,,0.5,10,10,0.296875,-0.75,0.9229234789223906,0.922923479661441
Gilbert,5,,0.5,10,11,0.20833333333333334,1.0,0.921355012092565,0.9885061006467889
Gilbert,5,,0.5,10,12,0.125,1.0,0.9999999499573462,0.9999999992719942
Gilbert,5,,0.5,10,13,0.390625,-0.25,0.94230317015082,0.9976352535109169
Gilbert,5,,0.5,10,14,0.20833333333333334,1.0,0.9998912837930855,0.9998222366754296
Gilbert,5,,0.5,10,15,0.125,1.0,0.9999971618117731,0.9999999976242053
Gilbert,5,,0.5,10,16,0.3333333333333333,1.0,0.9939242068300579,0.9999992708971434
Gilbert,5,,0.5,10,17,0.20833333333333334,1.0,0.9998022820137601,0.9999999119984814
Gilbert,5,,0.5,10,18,0.20833333333333334,1.0,0.9999978869957212,0.998645965509796
Gilbert,5,,0.5,10,19,0.296875,0.0,0.9153356514995676,0.9337053855841938
Gilbert,6,,0.1,1,0,0.1,1.0,0.9844107975252696,0.904904223681837
Gilbert,6,,0.1,1,1,0.15625,1.0,0.9393611648831681,0.5000604043361898
Gilbert,6,,0.1,1,2,0.1,1.0,0.9352592840386353,0.7039703380825909
Gilbert,6,,0.1,1,3,0.25,1.0,0.8015084806304966,0.5571959164785169
Gilbert,6,,0.1,1,4,0.25,1.0,0.8566792438640052,0.7760712361630191
Gilbert,6,,0.1,1,5,0.0,1.0,0.75,0.5000000000000001
Gilbert,6,,0.1,1,6,0.0,1.0,0.75,0.5000000000000001
Gilbert,6,,0.1,1,7,0.1,1.0,0.935259284038635,0.7039703380825909
Gilbert,6,,0.1,1,8,0.0,1.0,0.75,0.5000000000000001
Gilbert,6,,0.1,1,9,0.1,1.0,0.9844107975252694,0.904904223681837
Gilbert,6,,0.1,1,10,0.1,1.0,0.9844107975252696,0.904904223681837
Gilbert,6,,0.1,1,11,0.1,1.0,0.9844107975252694,0.9049042236818376
Gilbert,6,,0.1,1,12,0.1,1.0,0.984410797525269,0.9049042236818371
Gilbert,6,,0.1,1,13,0.15625,1.0,0.8677206091101297,0.62007311780298
Gilbert,6,,0.1,1,14,0.0,1.0,0.75,0.5000000000000001
Gilbert,6,,0.1,1,15,0.1,1.0,0.9352592840386352,0.703970338082591
Gilbert,6,,0.1,1,16,0.1,1.0,0.9844107975252696,0.9049042236818373
Gilbert,6,,0.1,1,17,0.1,1.0,0.9352592840386352,0.7039703380825908
Gilbert,6,,0.1,1,18,0.1,1.0,0.9352592840386353,0.7039703380825909
Gilbert,6,,0.1,1,19,0.25,1.0,0.8566792438640052,0.7760712361630192
Gilbert,6,,0.1,2,0,0.1,1.0,0.99362597674565,0.9777191373710228
Gilbert,6,,0.1,2,1,0.15625,1.0,0.9806797640063685,0.8732351299428327
Gilbert,6,,0.1,2,2,0.1,1.0,0.9864138682799446,0.8512367978070341
Gilbert,6,,0.1,2,3,0.25,1.0,0.9241325011823961,0.7859343821994513
